"Employee_ID";"First_Name";"Last_Name";"Age";"Status";"Join_Date";"Salary";"Email";"Phone";"Performance_Score";"Remote_Work";"Department";"Region"
"EMP1345";"Eva";"Davis";"40";"Active";"2020-09-28";56110.81;"eva.davis@example.com";"+1-7279103367";"Good";"FALSE";"HR";"California"
"EMP1346";"Grace";"Williams";"25";"Inactive";"2023-02-09";56514.5;"grace.williams@example.com";"+1-2963533904";"Average";"FALSE";"Cloud Tech";"Texas"
"EMP1347";"Frank";"Brown";"40";"Inactive";"2022-03-05";104541.84;"frank.brown@example.com";"+1-5044817765";"Good";"FALSE";"Cloud Tech";"California"
"EMP1348";"David";"Garcia";"";"Pending";"2022-02-18";61865.12;"david.garcia@example.com";"+1-5586851275";"Excellent";"TRUE";"Sales";"New York"
"EMP1349";"Eva";"Davis";"40";"Active";"2022-06-09";69317.33;"eva.davis@example.com";"+1-5289286645";"Good";"FALSE";"Admin";"Texas"
"EMP1350";"Bob";"Brown";"35";"Pending";"2023-07-04";84706.17;"bob.brown@example.com";"+1-4911110960";"Average";"FALSE";"HR";"New York"
"EMP1351";"Heidi";"Smith";"25";"Active";"2022-03-21";73255.21;"heidi.smith@example.com";"+1-7981789045";"Average";"FALSE";"Admin";"California"
"EMP1352";"Frank";"Smith";"40";"Pending";"2023-05-02";59528.71;"frank.smith@example.com";"+1-3378613714";"Poor";"FALSE";"HR";"Florida"
"EMP1353";"David";"Garcia";"40";"Inactive";"2021-10-15";70401.37;"david.garcia@example.com";"+1-7660538443";"Good";"TRUE";"HR";"New York"
"EMP1354";"Heidi";"Garcia";"";"Inactive";"2021-07-28";107154.62;"heidi.garcia@example.com";"+1-4630600024";"Average";"TRUE";"Admin";"California"
"EMP1355";"Bob";"Davis";"";"Pending";"2021-01-03";97719.88;"bob.davis@example.com";"+1-8955296385";"Excellent";"FALSE";"Admin";"Illinois"
"EMP1356";"Heidi";"Johnson";"30";"Pending";"2020-05-21";107327.59;"heidi.johnson@example.com";"+1-3960962625";"Poor";"FALSE";"Finance";"California"
"EMP1357";"Grace";"Garcia";"40";"Inactive";"2021-05-10";67687.72;"grace.garcia@example.com";"+1-5826312818";"Excellent";"TRUE";"Admin";"Nevada"
"EMP1358";"Grace";"Smith";"40";"Pending";"2022-09-08";90757.08;"grace.smith@example.com";"+1-6482531105";"Good";"TRUE";"Cloud Tech";"Florida"
"EMP1359";"Grace";"Williams";"";"Pending";"2024-07-21";87583.42;"grace.williams@example.com";"+1-920981959";"Good";"FALSE";"Cloud Tech";"California"
"EMP1360";"Bob";"Brown";"25";"Pending";"2021-12-28";61643.69;"bob.brown@example.com";"+1-2752334382";"Good";"TRUE";"Admin";"Nevada"
"EMP1361";"Grace";"Smith";"35";"Active";"2020-07-20";68111.69;"grace.smith@example.com";"+1-6404120910";"Poor";"FALSE";"Finance";"Texas"
"EMP1362";"David";"Smith";"40";"Inactive";"2024-04-30";97568.88;"david.smith@example.com";"+1-7911244210";"Average";"TRUE";"HR";"Florida"
"EMP1363";"Charlie";"Johnson";"35";"Active";"2021-08-28";79118.28;"charlie.johnson@example.com";"+1-7536170616";"Poor";"TRUE";"Cloud Tech";"Florida"
"EMP1364";"Bob";"Davis";"30";"Inactive";"2022-07-21";104898.9;"bob.davis@example.com";"+1-1366572239";"Excellent";"TRUE";"HR";"California"
"EMP1365";"Frank";"Davis";"40";"Pending";"2023-11-27";81671.3;"frank.davis@example.com";"+1-2990155798";"Poor";"TRUE";"Cloud Tech";"Florida"
"EMP1366";"Alice";"Miller";"25";"Pending";"2020-08-11";97399.75;"alice.miller@example.com";"+1-8028413907";"Excellent";"FALSE";"Cloud Tech";"California"
"EMP1367";"David";"Johnson";"";"Active";"2021-11-08";89189.43;"david.johnson@example.com";"+1-882351304";"Poor";"TRUE";"Admin";"Illinois"
"EMP1368";"David";"Williams";"40";"Active";"2023-08-04";96011.55;"david.williams@example.com";"+1-2312447314";"Average";"TRUE";"DevOps";"New York"
"EMP1369";"David";"Davis";"40";"Inactive";"2020-01-10";99331.49;"david.davis@example.com";"+1-8477686341";"Excellent";"FALSE";"Sales";"Florida"
"EMP1370";"Bob";"Brown";"";"Active";"2022-01-19";72818.94;"bob.brown@example.com";"+1-3461994236";"Good";"TRUE";"Cloud Tech";"Illinois"
"EMP1371";"Eva";"Garcia";"40";"Inactive";"2023-05-07";77204.75;"eva.garcia@example.com";"+1-6769459195";"Good";"TRUE";"Sales";"Nevada"
"EMP1372";"Bob";"Johnson";"35";"Pending";"2020-12-19";106961.68;"bob.johnson@example.com";"+1-6395517207";"Poor";"FALSE";"HR";"Florida"
"EMP1373";"Eva";"Garcia";"";"Pending";"2020-10-01";71923.0;"eva.garcia@example.com";"+1-4964985600";"Good";"TRUE";"Sales";"Texas"
"EMP1374";"Bob";"Smith";"30";"Active";"2022-11-12";77192.43;"bob.smith@example.com";"+1-2562531354";"Excellent";"FALSE";"HR";"Nevada"
"EMP1375";"Grace";"Brown";"40";"Pending";"2023-01-05";98540.3;"grace.brown@example.com";"+1-2510505378";"Good";"FALSE";"Admin";"Florida"
"EMP1376";"Charlie";"Brown";"";"Inactive";"2020-10-14";63096.9;"charlie.brown@example.com";"+1-5381649382";"Average";"FALSE";"Admin";"Florida"
"EMP1377";"Alice";"Smith";"35";"Active";"2021-02-03";107065.12;"alice.smith@example.com";"+1-1849196654";"Average";"FALSE";"Cloud Tech";"Florida"
"EMP1378";"Heidi";"Johnson";"40";"Inactive";"2023-12-25";108792.43;"heidi.johnson@example.com";"+1-3307704610";"Poor";"TRUE";"DevOps";"Florida"
"EMP1379";"Bob";"Smith";"";"Inactive";"2020-03-07";69239.7;"bob.smith@example.com";"+1-7295963903";"Excellent";"FALSE";"Cloud Tech";"New York"
"EMP1380";"Charlie";"Garcia";"40";"Inactive";"2023-01-30";85756.42;"charlie.garcia@example.com";"+1-907426087";"Average";"TRUE";"Sales";"Nevada"
"EMP1381";"Eva";"Miller";"";"Active";"2024-04-05";100328.62;"eva.miller@example.com";"+1-501716444";"Average";"TRUE";"HR";"Illinois"
"EMP1382";"Grace";"Brown";"25";"Active";"2021-09-01";111236.69;"grace.brown@example.com";"+1-5618579063";"Excellent";"TRUE";"DevOps";"Nevada"
"EMP1383";"Eva";"Jones";"35";"Active";"2024-05-07";106832.22;"eva.jones@example.com";"+1-7715910299";"Good";"TRUE";"Cloud Tech";"Florida"
"EMP1384";"Frank";"Jones";"";"Active";"2023-06-15";59746.45;"frank.jones@example.com";"+1-2156321357";"Good";"TRUE";"DevOps";"Florida"
"EMP1385";"David";"Garcia";"25";"Pending";"2021-07-29";91780.04;"david.garcia@example.com";"+1-40104144";"Poor";"TRUE";"Sales";"California"
"EMP1386";"Eva";"Williams";"35";"Pending";"2023-10-23";107062.66;"eva.williams@example.com";"+1-9642297124";"Good";"TRUE";"Sales";"California"
"EMP1387";"Grace";"Davis";"25";"Active";"2023-12-07";110625.52;"grace.davis@example.com";"+1-2967188396";"Excellent";"TRUE";"HR";"Nevada"
"EMP1388";"Frank";"Smith";"30";"Inactive";"2020-10-18";90419.79;"frank.smith@example.com";"+1-7457314414";"Average";"TRUE";"DevOps";"Florida"
"EMP1389";"Grace";"Smith";"40";"Pending";"2024-06-15";111608.76;"grace.smith@example.com";"+1-8331170302";"Good";"TRUE";"Finance";"Texas"
"EMP1390";"Eva";"Williams";"35";"Inactive";"2023-04-06";50173.12;"eva.williams@example.com";"+1-7637153987";"Poor";"FALSE";"Finance";"Florida"
"EMP1391";"Bob";"Williams";"40";"Pending";"2022-01-03";109507.44;"bob.williams@example.com";"+1-5472812355";"Good";"FALSE";"DevOps";"Nevada"
"EMP1392";"Grace";"Garcia";"30";"Inactive";"2021-07-03";72600.56;"grace.garcia@example.com";"+1-7983631461";"Excellent";"FALSE";"Finance";"New York"
"EMP1393";"Charlie";"Garcia";"";"Pending";"2024-04-10";53388.65;"charlie.garcia@example.com";"+1-4912711306";"Poor";"TRUE";"Finance";"California"
"EMP1394";"Heidi";"Williams";"25";"Inactive";"2022-07-23";50047.32;"heidi.williams@example.com";"+1-2407875417";"Good";"FALSE";"Cloud Tech";"New York"
"EMP1395";"David";"Brown";"30";"Active";"2024-11-25";115290.79;"david.brown@example.com";"+1-1563268684";"Poor";"FALSE";"DevOps";"California"
"EMP1396";"Frank";"Garcia";"35";"Pending";"2023-08-21";61586.76;"frank.garcia@example.com";"+1-745106633";"Excellent";"FALSE";"Cloud Tech";"California"
"EMP1397";"Eva";"Miller";"30";"Active";"2023-12-12";56662.86;"eva.miller@example.com";"+1-3629489785";"Average";"TRUE";"Finance";"Nevada"
"EMP1398";"Bob";"Garcia";"30";"Pending";"2023-10-24";0.0;"bob.garcia@example.com";"+1-1031310093";"Excellent";"TRUE";"Sales";"New York"
"EMP1399";"Frank";"Smith";"25";"Active";"2022-09-05";54957.98;"frank.smith@example.com";"+1-3181439665";"Excellent";"TRUE";"Finance";"Nevada"
"EMP1400";"Bob";"Garcia";"25";"Inactive";"2020-10-07";76790.47;"bob.garcia@example.com";"+1-1347323548";"Excellent";"TRUE";"HR";"California"
"EMP1401";"Charlie";"Brown";"30";"Pending";"2020-01-18";92722.35;"charlie.brown@example.com";"+1-4012897431";"Excellent";"FALSE";"Cloud Tech";"Illinois"
"EMP1402";"Frank";"Williams";"30";"Active";"2022-04-23";93125.32;"frank.williams@example.com";"+1-5122572075";"Average";"FALSE";"DevOps";"Nevada"
"EMP1403";"David";"Smith";"25";"Active";"2023-04-22";101100.64;"david.smith@example.com";"+1-5024120956";"Average";"FALSE";"Cloud Tech";"New York"
"EMP1404";"Grace";"Garcia";"35";"Inactive";"2023-08-13";55897.41;"grace.garcia@example.com";"+1-9073710093";"Poor";"FALSE";"Admin";"New York"
"EMP1405";"Eva";"Brown";"25";"Active";"2022-11-26";92484.88;"eva.brown@example.com";"+1-3882211456";"Good";"TRUE";"DevOps";"California"
"EMP1406";"Grace";"Miller";"35";"Active";"2022-10-10";77011.99;"grace.miller@example.com";"+1-7584745704";"Average";"TRUE";"DevOps";"Texas"
"EMP1407";"Bob";"Garcia";"";"Inactive";"2020-09-27";77078.68;"bob.garcia@example.com";"+1-4589714801";"Average";"TRUE";"Cloud Tech";"California"
"EMP1408";"Grace";"Brown";"35";"Active";"2024-04-11";82971.02;"grace.brown@example.com";"+1-6325703964";"Good";"FALSE";"Sales";"Nevada"
"EMP1409";"Bob";"Miller";"25";"Active";"2021-06-20";65102.01;"bob.miller@example.com";"+1-3136148781";"Average";"TRUE";"Sales";"Texas"
"EMP1410";"Grace";"Williams";"";"Pending";"2022-10-23";103697.7;"grace.williams@example.com";"+1-4556964429";"Excellent";"TRUE";"HR";"Nevada"
"EMP1411";"Grace";"Garcia";"25";"Pending";"2023-06-15";60687.63;"grace.garcia@example.com";"+1-9859167953";"Excellent";"FALSE";"DevOps";"Illinois"
"EMP1412";"Bob";"Miller";"";"Pending";"2021-10-31";77351.21;"bob.miller@example.com";"+1-1072728497";"Good";"FALSE";"Admin";"New York"
"EMP1413";"Bob";"Smith";"35";"Pending";"2024-09-29";66704.62;"bob.smith@example.com";"+1-2474140702";"Poor";"TRUE";"DevOps";"Florida"
"EMP1414";"Grace";"Williams";"25";"Pending";"2020-04-22";71650.3;"grace.williams@example.com";"+1-4910740649";"Poor";"TRUE";"Finance";"Illinois"
"EMP1415";"Charlie";"Smith";"25";"Active";"2023-12-07";50794.54;"charlie.smith@example.com";"+1-425488213";"Good";"TRUE";"Cloud Tech";"Nevada"
"EMP1416";"Frank";"Jones";"";"Inactive";"2020-12-07";76030.86;"frank.jones@example.com";"+1-2369143074";"Good";"TRUE";"Sales";"Nevada"
"EMP1417";"Eva";"Johnson";"25";"Inactive";"2021-07-11";86669.79;"eva.johnson@example.com";"+1-3666144941";"Excellent";"TRUE";"Cloud Tech";"California"
"EMP1418";"Bob";"Garcia";"40";"Inactive";"2020-04-23";84972.7;"bob.garcia@example.com";"+1-9659234267";"Poor";"TRUE";"Finance";"Illinois"
"EMP1419";"Frank";"Miller";"30";"Pending";"2023-10-12";100594.49;"frank.miller@example.com";"+1-3441497825";"Average";"FALSE";"HR";"Texas"
"EMP1420";"Alice";"Johnson";"25";"Active";"2022-08-24";75478.35;"alice.johnson@example.com";"+1-6128758574";"Excellent";"FALSE";"Cloud Tech";"New York"
"EMP1421";"Charlie";"Johnson";"25";"Pending";"2023-09-04";79355.85;"charlie.johnson@example.com";"+1-6766708060";"Good";"FALSE";"Sales";"Nevada"
"EMP1422";"Grace";"Miller";"35";"Pending";"2022-02-02";58358.07;"grace.miller@example.com";"+1-2943985297";"Poor";"TRUE";"HR";"Texas"
"EMP1423";"Alice";"Williams";"30";"Active";"2022-04-01";54824.85;"alice.williams@example.com";"+1-9406260786";"Average";"FALSE";"Admin";"Illinois"
"EMP1424";"Eva";"Garcia";"35";"Pending";"2022-07-24";50557.84;"eva.garcia@example.com";"+1-104159148";"Average";"TRUE";"HR";"Texas"
"EMP1425";"Eva";"Jones";"";"Inactive";"2023-04-26";118030.04;"eva.jones@example.com";"+1-7501980381";"Excellent";"TRUE";"Admin";"Florida"
"EMP1426";"David";"Smith";"";"Active";"2022-04-19";51673.72;"david.smith@example.com";"+1-8723244078";"Poor";"FALSE";"Admin";"New York"
"EMP1427";"Alice";"Brown";"35";"Inactive";"2024-10-04";101665.79;"alice.brown@example.com";"+1-3110291812";"Poor";"TRUE";"Cloud Tech";"Nevada"
"EMP1428";"David";"Smith";"";"Inactive";"2020-05-02";118079.15;"david.smith@example.com";"+1-3170876013";"Good";"TRUE";"Admin";"Florida"
"EMP1429";"Eva";"Brown";"25";"Pending";"2022-04-25";99059.28;"eva.brown@example.com";"+1-6723849790";"Poor";"FALSE";"Cloud Tech";"New York"
"EMP1430";"Bob";"Smith";"";"Active";"2023-07-29";107397.4;"bob.smith@example.com";"+1-6202232882";"Poor";"FALSE";"Cloud Tech";"Illinois"
"EMP1431";"Alice";"Miller";"40";"Active";"2021-08-20";68269.37;"alice.miller@example.com";"+1-7744197545";"Excellent";"FALSE";"DevOps";"New York"
"EMP1432";"Grace";"Jones";"35";"Inactive";"2021-04-23";55228.12;"grace.jones@example.com";"+1-6176620470";"Poor";"TRUE";"HR";"Florida"
"EMP1433";"Bob";"Garcia";"30";"Inactive";"2022-08-12";71982.33;"bob.garcia@example.com";"+1-9609409704";"Average";"FALSE";"Cloud Tech";"New York"
"EMP1434";"Frank";"Brown";"30";"Inactive";"2021-06-26";109673.75;"frank.brown@example.com";"+1-2774025882";"Excellent";"FALSE";"Finance";"California"
"EMP1435";"Eva";"Garcia";"";"Inactive";"2020-10-30";56384.9;"eva.garcia@example.com";"+1-5868122594";"Excellent";"TRUE";"Cloud Tech";"New York"
"EMP1436";"Frank";"Garcia";"40";"Pending";"2021-09-04";68211.68;"frank.garcia@example.com";"+1-7244617678";"Good";"FALSE";"Sales";"Texas"
"EMP1437";"Alice";"Garcia";"40";"Pending";"2023-01-31";67489.68;"alice.garcia@example.com";"+1-2988425994";"Poor";"FALSE";"Finance";"Illinois"
"EMP1438";"Charlie";"Davis";"25";"Active";"2020-09-24";63869.31;"charlie.davis@example.com";"+1-9961002310";"Good";"FALSE";"Cloud Tech";"Texas"
"EMP1439";"Bob";"Williams";"";"Active";"2020-02-14";119801.3;"bob.williams@example.com";"+1-7753312660";"Average";"TRUE";"Sales";"California"
"EMP1440";"Heidi";"Smith";"30";"Active";"2020-03-28";115959.65;"heidi.smith@example.com";"+1-941017589";"Excellent";"TRUE";"Cloud Tech";"California"
"EMP1441";"Grace";"Garcia";"40";"Inactive";"2023-10-31";79866.48;"grace.garcia@example.com";"+1-2517629832";"Excellent";"TRUE";"Finance";"Texas"
"EMP1442";"Charlie";"Smith";"35";"Active";"2020-03-11";92987.46;"charlie.smith@example.com";"+1-4774332682";"Excellent";"TRUE";"HR";"Florida"
"EMP1443";"Eva";"Garcia";"40";"Inactive";"2020-05-04";56140.51;"eva.garcia@example.com";"+1-1901302055";"Average";"FALSE";"Finance";"Illinois"
"EMP1444";"Grace";"Brown";"30";"Active";"2023-07-15";119586.11;"grace.brown@example.com";"+1-9815287338";"Average";"TRUE";"DevOps";"Illinois"
"EMP1445";"Alice";"Williams";"40";"Inactive";"2023-01-20";104700.46;"alice.williams@example.com";"+1-7855982175";"Good";"TRUE";"DevOps";"California"
"EMP1446";"Frank";"Williams";"40";"Active";"2021-10-15";91798.14;"frank.williams@example.com";"+1-6191284116";"Good";"FALSE";"HR";"New York"
"EMP1447";"Eva";"Miller";"25";"Inactive";"2024-04-19";90879.22;"eva.miller@example.com";"+1-3098503445";"Good";"FALSE";"Finance";"Illinois"
"EMP1448";"Charlie";"Davis";"25";"Active";"2021-06-29";87358.27;"charlie.davis@example.com";"+1-5124189388";"Poor";"FALSE";"Admin";"Nevada"
"EMP1449";"Alice";"Miller";"30";"Inactive";"2024-09-14";119407.93;"alice.miller@example.com";"+1-8469081973";"Excellent";"TRUE";"Sales";"Florida"
"EMP1450";"David";"Miller";"";"Pending";"2022-01-04";113978.6;"david.miller@example.com";"+1-56435022";"Excellent";"TRUE";"HR";"Nevada"
"EMP1451";"Frank";"Miller";"";"Pending";"2021-01-20";108568.78;"frank.miller@example.com";"+1-8503719904";"Good";"TRUE";"Sales";"New York"
"EMP1452";"Heidi";"Miller";"";"Inactive";"2020-03-18";56318.02;"heidi.miller@example.com";"+1-1699187239";"Excellent";"FALSE";"HR";"New York"
"EMP1453";"David";"Miller";"25";"Active";"2021-11-10";114252.73;"david.miller@example.com";"+1-1078356742";"Good";"FALSE";"Sales";"Florida"
"EMP1454";"Charlie";"Jones";"35";"Inactive";"2020-05-01";51533.9;"charlie.jones@example.com";"+1-3896086";"Poor";"TRUE";"DevOps";"New York"
"EMP1455";"Charlie";"Williams";"25";"Active";"2022-02-04";99317.66;"charlie.williams@example.com";"+1-662668216";"Poor";"FALSE";"Sales";"California"
"EMP1456";"Bob";"Miller";"35";"Active";"2020-11-18";101264.64;"bob.miller@example.com";"+1-1955356032";"Average";"FALSE";"HR";"California"
"EMP1457";"Heidi";"Garcia";"35";"Pending";"2023-11-21";112272.02;"heidi.garcia@example.com";"+1-1903689002";"Poor";"FALSE";"Admin";"Nevada"
"EMP1458";"Frank";"Williams";"30";"Active";"2022-02-13";71477.63;"frank.williams@example.com";"+1-102724054";"Good";"TRUE";"DevOps";"Illinois"
"EMP1459";"Charlie";"Williams";"30";"Pending";"2023-03-19";77412.1;"charlie.williams@example.com";"+1-9342967110";"Poor";"FALSE";"DevOps";"Texas"
"EMP1460";"Alice";"Johnson";"30";"Pending";"2021-03-28";94775.27;"alice.johnson@example.com";"+1-4837537457";"Average";"FALSE";"Sales";"California"
"EMP1461";"Heidi";"Jones";"30";"Active";"2021-05-02";74276.71;"heidi.jones@example.com";"+1-4384588104";"Excellent";"TRUE";"HR";"Nevada"
"EMP1462";"Bob";"Miller";"35";"Inactive";"2021-03-05";67467.86;"bob.miller@example.com";"+1-6974132833";"Good";"TRUE";"Finance";"Texas"
"EMP1463";"Eva";"Smith";"25";"Active";"2022-03-01";80675.41;"eva.smith@example.com";"+1-8315203770";"Excellent";"FALSE";"DevOps";"Texas"
"EMP1464";"Charlie";"Brown";"40";"Inactive";"2023-01-23";76274.33;"charlie.brown@example.com";"+1-704496409";"Average";"FALSE";"Finance";"Florida"
"EMP1465";"David";"Davis";"30";"Active";"2021-08-26";51405.46;"david.davis@example.com";"+1-4967066702";"Average";"TRUE";"Finance";"Texas"
"EMP1466";"Bob";"Garcia";"25";"Inactive";"2020-11-25";101238.96;"bob.garcia@example.com";"+1-3626804084";"Average";"TRUE";"HR";"New York"
"EMP1467";"Bob";"Smith";"35";"Inactive";"2023-12-13";52169.52;"bob.smith@example.com";"+1-954930595";"Excellent";"FALSE";"Sales";"Illinois"
"EMP1468";"Charlie";"Jones";"";"Active";"2020-07-26";73176.62;"charlie.jones@example.com";"+1-6018648768";"Excellent";"FALSE";"Finance";"New York"
"EMP1469";"Grace";"Brown";"";"Pending";"2021-06-27";96241.85;"grace.brown@example.com";"+1-9842673203";"Excellent";"FALSE";"DevOps";"Nevada"
"EMP1470";"Bob";"Jones";"25";"Pending";"2024-09-16";84366.38;"bob.jones@example.com";"+1-4138459608";"Excellent";"FALSE";"Finance";"Illinois"
"EMP1471";"Alice";"Garcia";"40";"Pending";"2023-07-04";92015.09;"alice.garcia@example.com";"+1-4544901494";"Average";"TRUE";"Cloud Tech";"California"
"EMP1472";"Alice";"Williams";"30";"Inactive";"2020-06-16";83149.95;"alice.williams@example.com";"+1-4277070704";"Average";"FALSE";"Admin";"Nevada"
"EMP1473";"Grace";"Brown";"40";"Inactive";"2020-07-05";94930.65;"grace.brown@example.com";"+1-7836091497";"Good";"FALSE";"Finance";"Nevada"
"EMP1474";"Frank";"Williams";"40";"Inactive";"2020-04-01";68430.72;"frank.williams@example.com";"+1-5172444722";"Good";"TRUE";"HR";"New York"
"EMP1475";"David";"Garcia";"35";"Active";"2024-03-20";98752.97;"david.garcia@example.com";"+1-2290310286";"Excellent";"FALSE";"Sales";"Texas"
"EMP1476";"Frank";"Smith";"";"Active";"2023-02-07";54268.86;"frank.smith@example.com";"+1-9508304404";"Poor";"TRUE";"Finance";"Illinois"
"EMP1477";"Grace";"Garcia";"";"Pending";"2024-12-10";66494.94;"grace.garcia@example.com";"+1-8093511870";"Poor";"FALSE";"DevOps";"Florida"
"EMP1478";"Grace";"Smith";"25";"Pending";"2024-06-27";90003.98;"grace.smith@example.com";"+1-8133595615";"Average";"FALSE";"Sales";"Illinois"
"EMP1479";"Charlie";"Brown";"25";"Active";"2021-03-09";106592.25;"charlie.brown@example.com";"+1-4205955656";"Average";"TRUE";"Finance";"New York"
"EMP1480";"Grace";"Brown";"25";"Active";"2024-08-11";93905.83;"grace.brown@example.com";"+1-4902504289";"Average";"TRUE";"DevOps";"Florida"
"EMP1481";"Eva";"Miller";"35";"Active";"2022-03-05";88945.49;"eva.miller@example.com";"+1-1935889535";"Good";"FALSE";"DevOps";"Texas"
"EMP1482";"Eva";"Jones";"";"Pending";"2023-06-30";91130.33;"eva.jones@example.com";"+1-9026113988";"Good";"FALSE";"Finance";"Texas"
"EMP1483";"Bob";"Miller";"40";"Pending";"2023-04-19";90787.4;"bob.miller@example.com";"+1-8681809787";"Average";"FALSE";"Admin";"New York"
"EMP1484";"Bob";"Jones";"25";"Inactive";"2024-11-11";87494.34;"bob.jones@example.com";"+1-7543943534";"Average";"TRUE";"Sales";"Texas"
"EMP1485";"Grace";"Miller";"35";"Inactive";"2023-03-17";92627.35;"grace.miller@example.com";"+1-3751376514";"Average";"FALSE";"Finance";"Nevada"
"EMP1486";"Eva";"Williams";"40";"Pending";"2023-10-26";98556.29;"eva.williams@example.com";"+1-8815793762";"Poor";"TRUE";"Admin";"Illinois"
"EMP1487";"Frank";"Brown";"30";"Inactive";"2021-07-04";112792.2;"frank.brown@example.com";"+1-9283692943";"Good";"TRUE";"Cloud Tech";"Nevada"
"EMP1488";"Eva";"Smith";"35";"Pending";"2023-11-03";56875.22;"eva.smith@example.com";"+1-5511668296";"Poor";"FALSE";"HR";"Florida"
"EMP1489";"Charlie";"Jones";"35";"Inactive";"2021-07-05";101015.96;"charlie.jones@example.com";"+1-3270216486";"Poor";"TRUE";"DevOps";"Florida"
"EMP1490";"Bob";"Garcia";"30";"Inactive";"2024-02-26";83912.22;"bob.garcia@example.com";"+1-1206021287";"Average";"FALSE";"Finance";"New York"
"EMP1491";"Frank";"Jones";"25";"Active";"2021-09-29";99669.86;"frank.jones@example.com";"+1-6652683414";"Average";"FALSE";"Sales";"New York"
"EMP1492";"Alice";"Smith";"30";"Active";"2021-05-25";52314.97;"alice.smith@example.com";"+1-5999101575";"Excellent";"FALSE";"Admin";"New York"
"EMP1493";"Frank";"Miller";"30";"Inactive";"2022-10-31";77785.96;"frank.miller@example.com";"+1-7647229811";"Excellent";"FALSE";"HR";"California"
"EMP1494";"Alice";"Jones";"30";"Pending";"2022-07-02";62430.86;"alice.jones@example.com";"+1-995765727";"Poor";"FALSE";"HR";"Florida"
"EMP1495";"Frank";"Davis";"35";"Pending";"2024-08-28";98219.54;"frank.davis@example.com";"+1-9413475097";"Good";"TRUE";"Admin";"California"
"EMP1496";"Grace";"Williams";"25";"Active";"2024-10-21";65494.58;"grace.williams@example.com";"+1-8986456521";"Average";"TRUE";"Admin";"Illinois"
"EMP1497";"David";"Brown";"35";"Pending";"2020-02-11";110524.1;"david.brown@example.com";"+1-368499514";"Average";"FALSE";"DevOps";"Florida"
"EMP1498";"Alice";"Smith";"40";"Active";"2023-05-16";106060.54;"alice.smith@example.com";"+1-4214477323";"Poor";"FALSE";"Admin";"Nevada"
"EMP1499";"Eva";"Brown";"35";"Inactive";"2022-07-29";67639.91;"eva.brown@example.com";"+1-4913421387";"Excellent";"TRUE";"Finance";"Florida"
"EMP1500";"Grace";"Davis";"";"Pending";"2023-09-18";117653.98;"grace.davis@example.com";"+1-2090883069";"Good";"TRUE";"Cloud Tech";"Texas"
"EMP1501";"Eva";"Jones";"35";"Inactive";"2020-05-10";73539.86;"eva.jones@example.com";"+1-5349678273";"Excellent";"TRUE";"DevOps";"Texas"
"EMP1502";"Frank";"Jones";"35";"Pending";"2023-08-27";70915.38;"frank.jones@example.com";"+1-1176741240";"Excellent";"TRUE";"HR";"Nevada"
"EMP1503";"David";"Garcia";"25";"Pending";"2021-10-16";97652.9;"david.garcia@example.com";"+1-5131528546";"Excellent";"FALSE";"Sales";"Florida"
"EMP1504";"Heidi";"Davis";"35";"Inactive";"2022-03-06";101571.25;"heidi.davis@example.com";"+1-8150618537";"Excellent";"FALSE";"HR";"Florida"
"EMP1505";"David";"Smith";"35";"Active";"2023-11-06";87424.46;"david.smith@example.com";"+1-32963346";"Average";"TRUE";"DevOps";"Nevada"
"EMP1506";"Frank";"Garcia";"";"Pending";"2024-11-30";89077.36;"frank.garcia@example.com";"+1-2727423182";"Average";"FALSE";"HR";"New York"
"EMP1507";"Heidi";"Williams";"30";"Pending";"2024-07-13";89132.22;"heidi.williams@example.com";"+1-617893205";"Excellent";"TRUE";"DevOps";"California"
"EMP1508";"Frank";"Garcia";"25";"Active";"2024-03-04";111000.26;"frank.garcia@example.com";"+1-4969357823";"Good";"FALSE";"Admin";"California"
"EMP1509";"Frank";"Johnson";"35";"Inactive";"2022-08-07";109584.97;"frank.johnson@example.com";"+1-3477695873";"Poor";"TRUE";"HR";"Illinois"
"EMP1510";"Bob";"Smith";"40";"Active";"2024-11-11";97648.84;"bob.smith@example.com";"+1-1314675360";"Good";"FALSE";"Admin";"Illinois"
"EMP1511";"Grace";"Johnson";"25";"Active";"2021-12-02";78643.43;"grace.johnson@example.com";"+1-2751562778";"Good";"TRUE";"Admin";"New York"
"EMP1512";"Heidi";"Davis";"30";"Active";"2024-05-14";55656.8;"heidi.davis@example.com";"+1-6304483607";"Good";"TRUE";"HR";"Nevada"
"EMP1513";"Charlie";"Miller";"35";"Active";"2022-07-14";69146.95;"charlie.miller@example.com";"+1-5456676639";"Excellent";"FALSE";"DevOps";"Texas"
"EMP1514";"Charlie";"Johnson";"";"Active";"2020-09-22";93013.58;"charlie.johnson@example.com";"+1-4735047638";"Average";"TRUE";"Admin";"Florida"
"EMP1515";"Grace";"Williams";"40";"Active";"2020-03-18";87364.78;"grace.williams@example.com";"+1-2831995297";"Good";"FALSE";"Finance";"Florida"
"EMP1516";"Alice";"Garcia";"35";"Active";"2023-10-17";50288.67;"alice.garcia@example.com";"+1-61558107";"Excellent";"FALSE";"Sales";"New York"
"EMP1517";"David";"Miller";"35";"Active";"2022-02-24";85233.55;"david.miller@example.com";"+1-3583286341";"Good";"TRUE";"HR";"New York"
